method	dataset	sample_id	cancer	platform	sender_compartment	receiver_compartment	ligand	receptor	pathway	commot_mean_score	sender_spots	receiver_spots	distance_threshold_array_units
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	WNT5A	FZD5	WNT	5.121494392645203e-05	603	558	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.00028823346627531886	603	603	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	4.419619389403779e-05	1567	1567	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	7.873587796039073e-06	1567	558	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	7.5995164411099e-06	1567	603	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	3.584522180136776e-06	558	1567	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	5.0171869921270406e-05	558	558	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	1.4966465882296009e-05	558	603	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	EGF	EGFR	EGF/ERBB	1.1734382780500112e-05	603	1567	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	EGF	EGFR	EGF/ERBB	1.8421839605526602e-05	603	558	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	6.659395231714608e-05	603	603	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.00011318049346558306	1567	1567	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	tumor_like	immune	HBEGF	EGFR	EGF/ERBB	4.312723453545856e-07	1567	7	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	1.6228389307884688e-05	1567	558	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	2.39857984299556e-05	1567	603	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	immune	immune	HBEGF	EGFR	EGF/ERBB	0.020311619870281714	7	7	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	1.5595227186712404e-05	558	1567	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.00021708886438501977	558	558	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	5.640318823577649e-05	558	603	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	HBEGF	EGFR	EGF/ERBB	2.9567419057950927e-05	603	1567	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	5.441862556483199e-05	603	558	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.0001647424725708363	603	603	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	0.0003083619635463297	1567	1567	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	5.47103177681545e-07	1567	558	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	1.6080704535222307e-06	1567	603	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	immune	immune	COL1A1	ITGA2	ECM-integrin	0.020337926933452845	7	7	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	3.283903603783852e-06	558	1567	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	stroma_fibroblast	immune	COL1A1	ITGA2	ECM-integrin	8.417685371013297e-07	558	7	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.0012376035844884913	558	558	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	stroma_fibroblast	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	6.141327493951876e-06	558	603	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	COL1A1	ITGA2	ECM-integrin	6.296099969297866e-06	603	1567	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	ambiguous_or_low_signal	immune	COL1A1	ITGA2	ECM-integrin	3.6397146385616334e-08	603	7	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	3.496312226814571e-06	603	558	2.5
commot_pilot_v1	GSE283052	GSM8655168_P24	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	0.0008894558044305735	603	603	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	5.063667174684853e-05	3475	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	immune	TGFB1	TGFBR1	TGFB	6.859638544276344e-07	3475	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	8.516830454660989e-07	3475	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	2.243366078190127e-06	3475	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	immune	TGFB1	TGFBR1	TGFB	0.0006226585171372565	232	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	stroma_fibroblast	TGFB1	TGFBR1	TGFB	6.302825344713575e-06	232	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	7.70507579519445e-06	232	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	8.856362799509944e-07	2895	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	immune	TGFB1	TGFBR1	TGFB	1.945181651488232e-06	2895	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	9.265838729932592e-05	2895	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	5.162643944141261e-06	2895	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	7.191899044915824e-06	58	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR1	TGFB	3.029383053057806e-06	1798	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	immune	TGFB1	TGFBR1	TGFB	4.1819411380219564e-06	1798	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR1	TGFB	2.971114136440773e-06	1798	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	endothelial	TGFB1	TGFBR1	TGFB	1.0602987796972512e-05	1798	58	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	6.184394323384972e-05	1798	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	7.383837153269254e-05	3475	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	immune	TGFB1	TGFBR2	TGFB	3.084638984598437e-06	3475	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	1.0056341530976723e-06	3475	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	2.2155003379858456e-06	3475	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	tumor_like	TGFB1	TGFBR2	TGFB	1.4247903093251654e-06	232	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	immune	TGFB1	TGFBR2	TGFB	0.0008646233014325337	232	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	stroma_fibroblast	TGFB1	TGFBR2	TGFB	2.2822934308688324e-06	232	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	5.335733897114315e-06	232	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	7.099818866355431e-07	2895	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	immune	TGFB1	TGFBR2	TGFB	2.4011155177308323e-06	2895	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.00013660852584199322	2895	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	4.249014297407447e-06	2895	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	tumor_like	TGFB1	TGFBR2	TGFB	3.7211610022327022e-06	58	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR2	TGFB	2.2448063309376646e-06	1798	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	immune	TGFB1	TGFBR2	TGFB	4.831746620248058e-06	1798	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR2	TGFB	3.463289110343964e-06	1798	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	endothelial	TGFB1	TGFBR2	TGFB	4.8399119205305595e-06	1798	58	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	8.603705719332365e-05	1798	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	3.996188229099517e-05	3475	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	immune	CXCL12	CXCR4	CXCL chemokine	2.4807740014884585e-06	3475	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	3.3967025526307e-06	3475	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	endothelial	CXCL12	CXCR4	CXCL chemokine	4.96154800297689e-06	3475	58	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	7.098532945722778e-06	3475	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	tumor_like	CXCL12	CXCR4	CXCL chemokine	3.1558314959257684e-06	232	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	immune	CXCL12	CXCR4	CXCL chemokine	0.00044225296407739904	232	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	7.461657355183994e-06	232	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	endothelial	CXCL12	CXCR4	CXCL chemokine	7.431629013079628e-05	232	58	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	7.608272254473604e-06	232	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	5.69044063017843e-06	2895	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	immune	CXCL12	CXCR4	CXCL chemokine	2.6532470308389966e-05	2895	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.00032799705608388	2895	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	2.7177379732393713e-05	2895	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	3.939932739651265e-06	58	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	endothelial	CXCL12	CXCR4	CXCL chemokine	0.00029559015502226795	58	58	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	2.2481965117641394e-05	58	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	CXCL12	CXCR4	CXCL chemokine	8.015436674085045e-06	1798	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	immune	CXCL12	CXCR4	CXCL chemokine	3.842734917129786e-05	1798	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	1.970810727789055e-05	1798	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	endothelial	CXCL12	CXCR4	CXCL chemokine	9.64323116206792e-06	1798	58	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.0001442090484477513	1798	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	6.5772500380818665e-06	3475	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	7.979585680742308e-07	3475	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	endothelial	CXCL9	CXCR3	CXCL chemokine	4.961548002976926e-06	3475	58	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	1.5380906484421685e-06	3475	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	tumor_like	CXCL9	CXCR3	CXCL chemokine	1.4733133192411127e-06	232	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	2.639985259966124e-07	232	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	5.593699257156734e-06	232	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	1.1140384522393467e-06	2895	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	1.2397157624647165e-05	2895	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	2.8646225621929354e-06	2895	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	2.977785718539689e-06	58	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	CXCL9	CXCR3	CXCL chemokine	1.3072117860018937e-06	1798	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	immune	CXCL9	CXCR3	CXCL chemokine	2.397299681638601e-06	1798	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	4.694805284881174e-06	1798	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	7.1503910468718155e-06	1798	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	9.756815215168372e-06	3475	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	immune	CCL2	CCR2	CCL chemokine	1.8763418319134197e-11	3475	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	8.115949728694601e-07	3475	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	endothelial	CCL2	CCR2	CCL chemokine	4.961548002976932e-06	3475	58	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	2.530544924871587e-06	3475	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	tumor_like	CCL2	CCR2	CCL chemokine	9.312996964718001e-07	232	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	immune	CCL2	CCR2	CCL chemokine	0.00013493482334241954	232	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	stroma_fibroblast	CCL2	CCR2	CCL chemokine	1.0740289783106628e-06	232	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	9.418199488959675e-06	232	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	8.331962825518803e-07	2895	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	immune	CCL2	CCR2	CCL chemokine	2.1991491082942e-07	2895	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	2.8333861145350037e-05	2895	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	endothelial	CCL2	CCR2	CCL chemokine	1.1911142874158776e-05	2895	58	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	4.973581457972448e-06	2895	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	tumor_like	CCL2	CCR2	CCL chemokine	7.466210356910047e-06	58	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	CCL2	CCR2	CCL chemokine	2.0802825644370026e-06	1798	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	immune	CCL2	CCR2	CCL chemokine	1.5247089993732232e-06	1798	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	CCL2	CCR2	CCL chemokine	3.1740286462334605e-06	1798	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	1.7630671633923545e-05	1798	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	tumor_like	VEGFA	KDR	VEGF	0.000100492652306077	3475	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	immune	VEGFA	KDR	VEGF	5.908781167837159e-06	3475	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	5.858028688756921e-06	3475	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	endothelial	VEGFA	KDR	VEGF	2.866250104099802e-05	3475	58	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	VEGFA	KDR	VEGF	1.385332136802587e-05	3475	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	tumor_like	VEGFA	KDR	VEGF	4.832643773760597e-06	232	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	immune	VEGFA	KDR	VEGF	0.00018155114954287972	232	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	stroma_fibroblast	VEGFA	KDR	VEGF	8.217408887354496e-06	232	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	immune	ambiguous_or_low_signal	VEGFA	KDR	VEGF	2.1666765251591203e-05	232	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	1.3229840132694143e-06	2895	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	immune	VEGFA	KDR	VEGF	4.011491086327687e-06	2895	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	5.990223996060108e-05	2895	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	endothelial	VEGFA	KDR	VEGF	6.725073645791909e-06	2895	58	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	VEGFA	KDR	VEGF	1.0106936924544056e-05	2895	1798	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	tumor_like	VEGFA	KDR	VEGF	4.97116924313361e-06	58	3475	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	immune	VEGFA	KDR	VEGF	6.0360790876027176e-05	58	232	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	stroma_fibroblast	VEGFA	KDR	VEGF	2.8173583206446127e-08	58	2895	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	endothelial	VEGFA	KDR	VEGF	0.0009353008121694524	58	58	2.5
commot_pilot_v1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	Visium	endothelial	ambiguous_or_low_signal	VEGFA	KDR	VEGF	3.062672834428637e-05	58	1798	2.5
