dataset	sample_id	cancer	pathway	receiver_compartment	target_genes_in_panel	target_genes_detected	target_genes_detected_list	receiver_spots	receiver_target_mean	other_compartment_target_mean	receiver_target_enrichment	receiver_target_positive_spot_fraction	receiver_target_percentile	target_activation_support	matrix_rows	matrix_cols	matrix_nnz
GSE300445	GSM9060734_AdjIII-0113	melanoma	CXCL chemokine	ambiguous_or_low_signal	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	217	18.624753	3.9109366	4.7622233	1	0.6	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	ECM-integrin	tumor_like	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	179	19.326505	45.037301	0.42912219	1	0.4	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	ECM-integrin	immune	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	55	19.589899	43.504944	0.45029133	1	0.6	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	ECM-integrin	stroma_fibroblast	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	1694	47.298767	26.338507	1.7958029	1	1	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	ECM-integrin	endothelial	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	0	0	42.891738	2.3314513e-11	0	0.2	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	ECM-integrin	ambiguous_or_low_signal	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	217	33.833077	43.911307	0.77048668	1	0.8	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	EGF/ERBB	tumor_like	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	179	4.0963687	0.81631485	5.0181235	0.99441341	1	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	EGF/ERBB	immune	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	55	2.1772727	1.0614234	2.0512763	1	0.6	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	EGF/ERBB	stroma_fibroblast	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	1694	0.52007084	3.2308758	0.160969	0.82821724	0.4	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	EGF/ERBB	endothelial	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	0	0	1.090035	9.1740176e-10	0	0.2	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	EGF/ERBB	ambiguous_or_low_signal	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	217	2.7839862	0.89937759	3.0954587	0.99078341	0.8	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	MIF	tumor_like	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	179	49.881564	28.10763	1.7746628	1	0.6	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	MIF	immune	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	55	166.24727	26.337225	6.3122547	1	1	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	MIF	stroma_fibroblast	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	1694	14.737072	86.970732	0.16944864	0.98170012	0.4	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	MIF	endothelial	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	0	0	29.924662	3.3417253e-11	0	0.2	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	MIF	ambiguous_or_low_signal	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	217	97.471889	22.322095	4.3666102	1	0.8	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	NOTCH	tumor_like	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	179	3.6767757	0.82284552	4.468367	0.99441341	1	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	NOTCH	immune	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	55	1.7662338	1.042447	1.6943151	1	0.6	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	NOTCH	stroma_fibroblast	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	1694	0.57741609	2.8774153	0.2006718	0.78394333	0.4	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	NOTCH	endothelial	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	0	0	1.0610057	9.4250204e-10	0	0.2	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	NOTCH	ambiguous_or_low_signal	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	217	2.4996708	0.89908121	2.7802503	0.99078341	0.8	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	SPP1	tumor_like	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	179	15.751397	5.9469312	2.6486597	1	0.6	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	SPP1	immune	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	55	27.112121	6.2296651	4.3520993	1	1	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	SPP1	stroma_fibroblast	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	1694	3.4633018	19.167036	0.18069053	0.97992916	0.4	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	SPP1	endothelial	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	0	0	6.7651127	1.478172e-10	0	0.2	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	SPP1	ambiguous_or_low_signal	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	217	19.970814	5.2787863	3.7832208	1	0.8	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	TGFB	tumor_like	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	179	13.200319	37.223005	0.35462798	1	0.4	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	TGFB	immune	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	55	13.532468	35.788995	0.37811812	1	0.6	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	TGFB	stroma_fibroblast	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	1694	39.678782	18.464365	2.1489384	1	1	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	TGFB	endothelial	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	0	0	35.218315	2.8394317e-11	0	0.2	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	TGFB	ambiguous_or_low_signal	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	217	24.056616	36.474585	0.65954462	1	0.8	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	VEGF	tumor_like	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	179	1.7414206	1.8981979	0.91740727	0.96648045	0.6	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	VEGF	immune	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	55	3.3350649	1.8469583	1.8057067	1	0.8	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	VEGF	stroma_fibroblast	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	1694	1.6222803	2.8723472	0.56479256	0.86127509	0.4	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	VEGF	endothelial	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	0	0	1.8851149	5.3047165e-10	0	0.2	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	VEGF	ambiguous_or_low_signal	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	217	3.6879526	1.6822021	2.1923362	0.99078341	1	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	WNT	tumor_like	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	179	2.4469274	0.6025287	4.0610968	0.98882682	1	1	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	WNT	immune	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	55	2.2155844	0.71804511	3.0855783	1	0.6	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	WNT	stroma_fibroblast	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	1694	0.33909597	2.3240418	0.14590786	0.68063754	0.4	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	WNT	endothelial	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	0	0	0.75644356	1.3219757e-09	0	0.2	0	18085	2145	10408619
GSE300445	GSM9060734_AdjIII-0113	melanoma	WNT	ambiguous_or_low_signal	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	217	2.2501646	0.58832247	3.824713	0.99078341	0.8	1	18085	2145	10408619
GSE300445	GSM9060735_AdjIII-0133	melanoma	CCL chemokine	tumor_like	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	2170	0.16298003	0.20676949	0.78822087	0.5202765	0.6	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	CCL chemokine	immune	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	3	0.11111111	0.18373054	0.60475035	0.66666667	0.4	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	CCL chemokine	stroma_fibroblast	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	751	0.23501997	0.17221562	1.3646844	0.58721704	1	1	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	CCL chemokine	endothelial	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	0	0	0.1836776	5.4443219e-09	0	0.2	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	CCL chemokine	ambiguous_or_low_signal	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	1191	0.18919675	0.18142955	1.0428111	0.56675063	0.8	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	CXCL chemokine	tumor_like	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	2170	0.63923634	0.82166728	0.77797468	0.94423963	0.6	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	CXCL chemokine	immune	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	3	0.19047619	0.72585464	0.26241644	0.66666667	0.4	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	CXCL chemokine	stroma_fibroblast	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	751	0.93874834	0.6778495	1.384892	0.89214381	1	1	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	CXCL chemokine	endothelial	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	0	0	0.72546433	1.3784275e-09	0	0.2	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	CXCL chemokine	ambiguous_or_low_signal	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	1191	0.74943025	0.71570256	1.0471253	0.9286314	0.8	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	ECM-integrin	tumor_like	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	2170	6.2695341	13.736075	0.45642834	0.99447005	0.6	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	ECM-integrin	immune	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	3	2.1481481	9.8042585	0.21910358	0.66666667	0.4	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	ECM-integrin	stroma_fibroblast	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	751	21.226661	7.2474237	2.928856	0.99334221	1	1	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	ECM-integrin	endothelial	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	0	0	9.7986769	1.0205459e-10	0	0.2	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	ECM-integrin	ambiguous_or_low_signal	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	1191	9.0419815	10.106893	0.89463512	0.99244332	0.8	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	EGF/ERBB	tumor_like	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	2170	7.2921083	5.9751285	1.2204103	0.99262673	1	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	EGF/ERBB	immune	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	3	1.1666667	6.6736381	0.17481719	0.66666667	0.4	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	EGF/ERBB	stroma_fibroblast	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	751	5.4875166	6.9335241	0.79144697	0.98135819	0.6	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	EGF/ERBB	endothelial	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	0	0	6.6696233	1.499335e-10	0	0.2	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	EGF/ERBB	ambiguous_or_low_signal	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	1191	6.2947103	6.8223324	0.92266251	0.98656591	0.8	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	MIF	tumor_like	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	2170	12.036682	14.218201	0.84656859	0.99354839	0.6	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	MIF	immune	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	3	2.8	13.075292	0.21414436	1	0.4	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	MIF	stroma_fibroblast	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	751	15.115846	12.610583	1.1986635	0.98135819	1	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	MIF	endothelial	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	0	0	13.067801	7.6523971e-11	0	0.2	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	MIF	ambiguous_or_low_signal	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	1191	13.68094	12.818057	1.0673178	0.98320739	0.8	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	NOTCH	tumor_like	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	2170	2.1298223	2.0095483	1.0598512	0.98248848	1	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	NOTCH	immune	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	3	0.57142857	2.0740689	0.27551089	0.66666667	0.4	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	NOTCH	stroma_fibroblast	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	751	1.8797793	2.1161033	0.88832117	0.91211718	0.6	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	NOTCH	endothelial	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	0	0	2.0729734	4.8239885e-10	0	0.2	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	NOTCH	ambiguous_or_low_signal	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	1191	2.0949982	2.0640023	1.0150174	0.9504618	0.8	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	SPP1	tumor_like	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	2170	16.525346	18.323051	0.90188834	0.99769585	0.4	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	SPP1	immune	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	3	23.666667	17.37046	1.3624663	0.66666667	1	1	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	SPP1	stroma_fibroblast	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	751	16.946294	17.470769	0.96997985	0.99201065	0.6	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	SPP1	endothelial	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	0	0	17.375051	5.7553789e-11	0	0.2	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	SPP1	ambiguous_or_low_signal	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	1191	19.177722	16.640789	1.1524527	0.99328296	0.8	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	TGFB	tumor_like	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	2170	3.9463463	10.31906	0.38243273	0.99308756	0.6	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	TGFB	immune	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	3	2.3333333	6.9618538	0.33515977	0.66666667	0.4	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	TGFB	stroma_fibroblast	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	751	16.424577	4.8452098	3.3898587	0.98535286	1	1	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	TGFB	endothelial	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	0	0	6.9584794	1.4370956e-10	0	0.2	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	TGFB	ambiguous_or_low_signal	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	1191	6.4892647	7.1495994	0.90764033	0.98740554	0.8	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	VEGF	tumor_like	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	2170	0.46991442	1.076166	0.43665607	0.86589862	0.6	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	VEGF	immune	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	3	0.23809524	0.75684408	0.31458955	0.66666667	0.4	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	VEGF	stroma_fibroblast	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	751	1.8276584	0.51732631	3.5328927	0.82023968	1	1	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	VEGF	endothelial	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	0	0	0.75646589	1.3219367e-09	0	0.2	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	VEGF	ambiguous_or_low_signal	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	1191	0.60441406	0.81839945	0.73853185	0.84466835	0.8	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	WNT	tumor_like	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	2170	2.7142857	2.4558208	1.1052458	0.9875576	1	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	WNT	immune	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	3	0.71428571	2.5934894	0.27541493	0.66666667	0.4	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	WNT	stroma_fibroblast	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	751	2.6140384	2.5872261	1.0103634	0.94407457	0.8	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	WNT	endothelial	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	0	0	2.5921194	3.8578469e-10	0	0.2	0	18085	4115	30414762
GSE300445	GSM9060735_AdjIII-0133	melanoma	WNT	ambiguous_or_low_signal	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	1191	2.3604414	2.6864862	0.87863522	0.9588581	0.6	0	18085	4115	30414762
GSE283052	GSM8655157_P02	colorectal cancer	CCL chemokine	tumor_like	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	4809	0.042767034	0.070127505	0.6098468	0.18569349	0.6	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	CCL chemokine	immune	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	2	0	0.043787575	2.2837528e-08	0	0.4	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	CCL chemokine	stroma_fibroblast	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	31	0.075268817	0.043573204	1.7274106	0.22580645	1	1	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	CCL chemokine	endothelial	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	0	0	0.043770032	2.2846681e-08	0	0.4	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	CCL chemokine	ambiguous_or_low_signal	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	150	0.07	0.042957456	1.6295192	0.20666667	0.8	1	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	CXCL chemokine	tumor_like	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	4809	0.26022636	0.36065574	0.72153673	0.6165523	0.6	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	CXCL chemokine	immune	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	2	0	0.26401374	3.7876816e-09	0	0.4	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	CXCL chemokine	stroma_fibroblast	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	31	0.43778802	0.26282144	1.6657242	0.4516129	1	1	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	CXCL chemokine	endothelial	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	0	0	0.26390797	3.7891997e-09	0	0.4	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	CXCL chemokine	ambiguous_or_low_signal	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	150	0.34952381	0.26125568	1.3378611	0.36	0.8	1	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	ECM-integrin	tumor_like	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	4809	1.4842079	5.1287189	0.28939154	0.89124558	0.6	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	ECM-integrin	immune	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	2	0	1.6184591	6.1787164e-10	0	0.4	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	ECM-integrin	stroma_fibroblast	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	31	8.5770609	1.5743242	5.4480907	0.96774194	1	1	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	ECM-integrin	endothelial	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	0	0	1.6178107	6.1811928e-10	0	0.4	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	ECM-integrin	ambiguous_or_low_signal	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	150	4.4844444	1.5290055	2.9329159	0.61333333	0.8	1	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	EGF/ERBB	tumor_like	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	4809	1.0580162	0.65437158	1.6168432	0.84092327	1	1	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	EGF/ERBB	immune	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	2	0	1.0436373	9.5818732e-10	0	0.4	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	EGF/ERBB	stroma_fibroblast	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	31	0.51209677	1.046538	0.48932459	0.41935484	0.6	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	EGF/ERBB	endothelial	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	0	0	1.0432192	9.5857136e-10	0	0.4	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	EGF/ERBB	ambiguous_or_low_signal	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	150	0.6925	1.0540841	0.65696848	0.51333333	0.8	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	MIF	tumor_like	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	4809	4.2317084	3.323185	1.2733894	0.9588272	1	1	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	MIF	immune	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	2	0.071428571	4.2000573	0.017006571	0.5	0.4	0	36601	4992	15729017
GSE283052	GSM8655157_P02	colorectal cancer	MIF	stroma_fibroblast	7	7	CD74,CXCR4,CXCR2,HLA-DRA,HLA-DRB1,NFKBIA,IL1B	31	3.0046083	4.2058629	0.7143857	0.77419355	0.6	0	36601	4992	15729017
