dataset	sample_id	cancer	method	sender_compartment	receiver_compartment	ligand	receptor	pathway	ligand_mean_sender	receptor_mean_receiver	ligand_pct_sender	receptor_pct_receiver	adjacency_pairs	pilot_score	annotation_method	notes	null_model	null_permutations	null_mean_score	null_ge_observed_n	empirical_p_ge	observed_to_null_mean_ratio	null_mean_adjacency_pairs	null_mean_ligand_mean_sender	null_mean_receptor_mean_receiver
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	immune	CCL2	CCR2	CCL chemokine	0.25	0.05	0.1375	0.05	80	0.054930614	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.16990055	26	0.87096774	0.32331039	15.6	0.65083333	0.091666667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.25	0.097239649	0.1375	0.074027604	127	0.11795243	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.36328174	30	1	0.32468582	324.9	0.65083333	0.09665412
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	0.6825596	0.046875	0.3425345	0.03125	118	0.15290797	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.36432514	27	0.90322581	0.41970195	261.33333	0.62137181	0.10520833
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CCL2	CCR2	CCL chemokine	0.6825596	0.05	0.3425345	0.05	127	0.16558999	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.32813734	27	0.90322581	0.50463622	324.9	0.62137181	0.091666667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.6825596	0.097239649	0.3425345	0.074027604	7616	0.5932408	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.52733566	1	0.064516129	1.1249776	6468.9333	0.62137181	0.09665412
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	VEGFA	KDR	VEGF	3.09375	0.4375	0.4375	0.140625	48	5.2676396	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2.3159759	0	0.032258065	2.2744795	10.133333	1.8697917	0.51666667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	VEGFA	KDR	VEGF	3.09375	0.1875	0.4375	0.1375	25	1.8899505	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2.5303483	25	0.83870968	0.74691318	13	1.8697917	0.53208333
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	3.09375	0.49121706	0.4375	0.29046424	118	7.2628473	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	5.3045035	2	0.096774194	1.3691851	261.33333	1.8697917	0.50995399
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	VEGFA	KDR	VEGF	3.09375	0.125	0.4375	0.125	2	0.42485397	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.60528687	14	0.48387097	0.70190515	1.5666667	1.8697917	0.39166667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	VEGFA	KDR	VEGF	0.3375	0.4375	0.2	0.140625	25	0.48107832	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2.254555	30	1	0.21338061	13	1.7029167	0.51666667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	immune	VEGFA	KDR	VEGF	0.3375	0.1875	0.2	0.1375	80	0.27808624	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2.542349	30	1	0.10938161	15.6	1.7029167	0.53208333
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	VEGFA	KDR	VEGF	0.3375	0.49121706	0.2	0.29046424	127	0.80439752	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	5.0172168	30	1	0.16032744	324.9	1.7029167	0.50995399
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	VEGFA	KDR	VEGF	0.3375	0.125	0.2	0.125	5	0.075589853	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.54822642	23	0.77419355	0.13788072	1.5666667	1.7029167	0.39166667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	1.6856964	0.4375	0.50941029	0.140625	118	3.5245661	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	5.0681755	27	0.90322581	0.69543095	261.33333	1.7656211	0.51666667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	VEGFA	KDR	VEGF	1.6856964	0.1875	0.50941029	0.1375	127	1.5335718	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	5.439309	30	1	0.28194239	324.9	1.7656211	0.53208333
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	1.6856964	0.49121706	0.50941029	0.29046424	7616	7.4011609	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	7.9039046	28	0.93548387	0.93639299	6468.9333	1.7656211	0.50995399
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	VEGFA	KDR	VEGF	1.6856964	0.125	0.50941029	0.125	16	0.59699218	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2.4268125	28	0.93548387	0.24599848	32.5	1.7656211	0.39166667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	VEGFA	KDR	VEGF	0.125	0.4375	0.125	0.140625	2	0.06008036	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.58218542	23	0.77419355	0.10319798	1.5666667	1.3291667	0.51666667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	VEGFA	KDR	VEGF	0.125	0.1875	0.125	0.1375	5	0.041994363	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.61756019	24	0.80645161	0.068000438	1.5666667	1.3291667	0.53208333
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	VEGFA	KDR	VEGF	0.125	0.49121706	0.125	0.29046424	16	0.17396534	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2.3878847	30	1	0.072853324	32.5	1.3291667	0.50995399
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	CD44	SPP1	0.828125	1.859375	0.21875	0.375	48	5.9926051	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	7.9034484	21	0.70967742	0.75822664	10.133333	1.3005208	2.5739583
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	SPP1	CD44	SPP1	0.828125	2	0.21875	0.4125	25	5.3962224	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	8.6384175	28	0.93548387	0.62467719	13	1.3005208	2.5595833
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	0.828125	2.455458	0.21875	0.6336261	118	9.7179946	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	18.762988	28	0.93548387	0.51793427	261.33333	1.3005208	2.5885613
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	SPP1	CD44	SPP1	0.828125	0.25	0.21875	0.125	2	0.22744708	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2.6186532	24	0.80645161	0.086856509	1.5666667	1.3005208	2.4166667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	SPP1	CD44	SPP1	0.175	1.859375	0.1375	0.375	25	1.0601541	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	8.8908629	30	1	0.11924086	13	1.3391667	2.5739583
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	immune	SPP1	CD44	SPP1	0.175	2	0.1375	0.4125	80	1.5380572	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	9.3679124	30	1	0.16418356	15.6	1.3391667	2.5595833
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	SPP1	CD44	SPP1	0.175	2.455458	0.1375	0.6336261	127	2.0849424	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	20.05837	30	1	0.10394376	324.9	1.3391667	2.5885613
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	SPP1	CD44	SPP1	0.175	0.25	0.1375	0.125	5	0.078389477	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	2.7970173	24	0.80645161	0.028026097	1.5666667	1.3391667	2.4166667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	1.54266	1.859375	0.39209536	0.375	118	13.708358	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	19.344901	28	0.93548387	0.70862903	261.33333	1.3512547	2.5739583
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	SPP1	CD44	SPP1	1.54266	2	0.39209536	0.4125	127	14.970066	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	19.996213	27	0.90322581	0.74864506	324.9	1.3512547	2.5595833
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	1.54266	2.455458	0.39209536	0.6336261	7616	33.857101	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	30.702307	1	0.064516129	1.1027543	6468.9333	1.3512547	2.5885613
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	SPP1	CD44	SPP1	1.54266	0.25	0.39209536	0.125	16	1.0926712	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	11.345493	30	1	0.096308837	32.5	1.3512547	2.4166667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.828125	0.8125	0.21875	0.328125	48	2.6186174	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	3.6959485	22	0.74193548	0.70851025	10.133333	1.3005208	1.1802083
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	SPP1	ITGAV	SPP1	0.828125	0.3125	0.21875	0.2	25	0.84315975	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	3.7650399	30	1	0.22394444	13	1.3005208	1.1175
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	0.828125	1.2214555	0.21875	0.47114178	118	4.8341685	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	8.2048696	28	0.93548387	0.58918286	261.33333	1.3005208	1.1313258
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	SPP1	ITGAV	SPP1	0.175	0.8125	0.1375	0.328125	25	0.4632606	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	4.0613374	30	1	0.11406602	13	1.3391667	1.1802083
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	immune	SPP1	ITGAV	SPP1	0.175	0.3125	0.1375	0.2	80	0.24032144	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	4.0776234	30	1	0.058936644	15.6	1.3391667	1.1175
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	SPP1	ITGAV	SPP1	0.175	1.2214555	0.1375	0.47114178	127	1.0371443	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	8.7689434	30	1	0.11827472	324.9	1.3391667	1.1313258
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	1.54266	0.8125	0.39209536	0.328125	118	5.9902071	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	8.8695721	28	0.93548387	0.67536596	261.33333	1.3512547	1.1802083
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	SPP1	ITGAV	SPP1	1.54266	0.3125	0.39209536	0.2	127	2.3390728	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	8.7277929	30	1	0.26800278	324.9	1.3512547	1.1175
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	1.54266	1.2214555	0.39209536	0.47114178	7616	16.842048	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	13.41767	0	0.032258065	1.2552141	6468.9333	1.3512547	1.1313258
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	MIF	CD74	MIF	0.78125	6.484375	0.28125	0.5	48	19.715642	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	25.299767	19	0.64516129	0.77928157	10.133333	0.82708333	12.916667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	MIF	CD74	MIF	0.78125	15.5	0.28125	0.5875	25	39.453513	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	27.482845	2	0.096774194	1.4355687	13	0.82708333	12.87625
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	MIF	CD74	MIF	0.78125	11.745295	0.28125	0.85633626	118	43.853293	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	58.556005	28	0.93548387	0.74891197	261.33333	0.82708333	12.721393
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	MIF	CD74	MIF	0.78125	0.125	0.28125	0.125	2	0.10728636	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	7.6957471	24	0.80645161	0.013940993	1.5666667	0.82708333	10.420833
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	MIF	CD74	MIF	0.325	6.484375	0.175	0.5	25	6.8661839	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	26.053428	30	1	0.26354244	13	0.79083333	12.916667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	immune	MIF	CD74	MIF	0.325	15.5	0.175	0.5875	80	22.137038	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	28.021883	21	0.70967742	0.78999109	15.6	0.79083333	12.87625
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	MIF	CD74	MIF	0.325	11.745295	0.175	0.85633626	127	18.521271	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	58.17024	30	1	0.31839771	324.9	0.79083333	12.721393
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	MIF	CD74	MIF	0.325	0.125	0.175	0.125	5	0.072790228	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	6.6006589	24	0.80645161	0.011027721	1.5666667	0.79083333	10.420833
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	MIF	CD74	MIF	0.82559598	6.484375	0.38770389	0.5	118	25.584913	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	57.469902	30	1	0.44518804	261.33333	0.80012547	12.916667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	MIF	CD74	MIF	0.82559598	15.5	0.38770389	0.5875	127	62.090159	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	59.581931	10	0.35483871	1.0420971	324.9	0.80012547	12.87625
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	0.82559598	11.745295	0.38770389	0.85633626	7616	86.671946	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	89.349581	21	0.70967742	0.97003193	6468.9333	0.80012547	12.721393
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	MIF	CD74	MIF	0.82559598	0.125	0.38770389	0.125	16	0.2923862	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	29.203648	30	1	0.010011975	32.5	0.80012547	10.420833
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	0.21875	0.53125	0.15625	0.265625	48	0.45227209	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.42480099	9	0.32258065	1.0646682	10.133333	0.24947917	0.6796875
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	DLL4	NOTCH1	NOTCH	0.21875	0.375	0.15625	0.2	25	0.26726573	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.43457816	22	0.74193548	0.61500038	13	0.24947917	0.67166667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.21875	0.65997491	0.15625	0.36951066	118	0.68995972	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.92305713	21	0.70967742	0.74747239	261.33333	0.24947917	0.66727311
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	DLL4	NOTCH1	NOTCH	0.15	0.53125	0.1	0.265625	25	0.25962957	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.42800233	23	0.77419355	0.60660784	13	0.24333333	0.6796875
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	immune	DLL4	NOTCH1	NOTCH	0.15	0.375	0.1	0.2	80	0.24718776	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.46547951	22	0.74193548	0.53103897	15.6	0.24333333	0.67166667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.15	0.65997491	0.1	0.36951066	127	0.48033273	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.9380202	26	0.87096774	0.51207077	324.9	0.24333333	0.66727311
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	0.21455458	0.53125	0.15495609	0.265625	118	0.54473463	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.85596446	29	0.96774194	0.63639865	261.33333	0.22693434	0.6796875
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	DLL4	NOTCH1	NOTCH	0.21455458	0.375	0.15495609	0.2	127	0.39038449	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.87996587	30	1	0.44363594	324.9	0.22693434	0.67166667
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.21455458	0.65997491	0.15495609	0.36951066	7616	1.265646	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	1.3294277	23	0.77419355	0.95202321	6468.9333	0.22693434	0.66727311
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	0.375	0.265625	0.234375	0.171875	48	0.38766179	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.51396069	20	0.67741935	0.7542635	10.133333	0.415625	0.51614583
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	JAG1	NOTCH2	NOTCH	0.375	0.1875	0.234375	0.1125	25	0.22908491	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.55291119	30	1	0.41432496	13	0.415625	0.51
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.375	0.5489335	0.234375	0.31179423	118	0.98378287	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	1.1974893	23	0.77419355	0.82153793	261.33333	0.415625	0.51894605
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	JAG1	NOTCH2	NOTCH	0.1375	0.265625	0.125	0.171875	25	0.11899689	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.5641678	30	1	0.21092464	13	0.42	0.51614583
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	immune	JAG1	NOTCH2	NOTCH	0.1375	0.1875	0.125	0.1125	80	0.11329439	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	0.59343181	30	1	0.19091391	15.6	0.42	0.51
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.1375	0.5489335	0.125	0.31179423	127	0.36622327	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	1.2601867	30	1	0.29061032	324.9	0.42	0.51894605
GSE292299	GSM8855714_NSCLC_P12	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	0.4378921	0.265625	0.27791719	0.171875	118	0.55588417	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spot_compartment_label_permutation	30	1.2213737	30	1	0.45513029	261.33333	0.4256169	0.51614583
