dataset	sample_id	cancer	method	sender_compartment	receiver_compartment	ligand	receptor	pathway	ligand_mean_sender	receptor_mean_receiver	ligand_pct_sender	receptor_pct_receiver	adjacency_pairs	pilot_score	annotation_method	notes
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	TGFB1	TGFBR2	TGFB	0.24404762	1.6071429	0.14285714	0.44642857	146	1.9573444	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.24404762	2.7517553	0.14285714	0.76479438	98	3.0858956	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	TGFB1	TGFBR2	TGFB	0.24404762	0.34782609	0.14285714	0.26086957	11	0.2109341	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	0.53209629	9.0519609	0.33500502	0.87655138	719	31.689061	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	TGFB1	TGFBR2	TGFB	0.53209629	1.6071429	0.33500502	0.44642857	98	3.9295386	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.53209629	2.7517553	0.33500502	0.76479438	8456	13.240383	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	TGFB1	TGFBR2	TGFB	0.53209629	0.34782609	0.33500502	0.26086957	48	0.72028631	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	TGFB1	TGFBR2	TGFB	0.086956522	9.0519609	0.065217391	0.87655138	70	3.3552706	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	TGFB1	TGFBR2	TGFB	0.086956522	1.6071429	0.065217391	0.44642857	11	0.34726956	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.086956522	2.7517553	0.065217391	0.76479438	48	0.9312467	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	TGFB1	TGFBR2	TGFB	0.086956522	0.34782609	0.065217391	0.26086957	32	0.10575448	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.24077445	0.86281648	0.17441668	0.41006123	30654	2.1461117	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	CXCL12	CXCR4	CXCL chemokine	0.24077445	1.7321429	0.17441668	0.38690476	273	2.3409873	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.24077445	4.9122367	0.17441668	0.77482447	719	7.7815508	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	CXCL12	CXCR4	CXCL chemokine	0.24077445	0.17391304	0.17441668	0.17391304	70	0.17849468	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.32738095	0.86281648	0.20238095	0.41006123	273	1.5855385	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	CXCL12	CXCR4	CXCL chemokine	0.32738095	1.7321429	0.20238095	0.38690476	146	2.8299275	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.32738095	4.9122367	0.20238095	0.77482447	98	7.3897464	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	CXCL12	CXCR4	CXCL chemokine	0.32738095	0.17391304	0.20238095	0.17391304	11	0.14148019	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	2.4287864	0.86281648	0.66850552	0.41006123	719	13.787458	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CXCL12	CXCR4	CXCL chemokine	2.4287864	1.7321429	0.66850552	0.38690476	98	19.331692	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	2.4287864	4.9122367	0.66850552	0.77482447	8456	107.887	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	CXCL12	CXCR4	CXCL chemokine	2.4287864	0.17391304	0.66850552	0.17391304	48	1.6438957	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.19565217	0.86281648	0.10869565	0.41006123	70	0.71959118	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	CXCL12	CXCR4	CXCL chemokine	0.19565217	1.7321429	0.10869565	0.38690476	11	0.84212869	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.19565217	4.9122367	0.10869565	0.77482447	48	3.7403888	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	CXCL12	CXCR4	CXCL chemokine	0.19565217	0.17391304	0.10869565	0.17391304	32	0.11897379	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.56644051	0.26278339	0.27205031	0.21363561	30654	1.5377145	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	CXCL9	CXCR3	CXCL chemokine	0.56644051	0.077380952	0.27205031	0.071428571	273	0.24603298	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.56644051	0.13089268	0.27205031	0.11283852	719	0.48780487	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	CXCL9	CXCR3	CXCL chemokine	1.1309524	0.26278339	0.26785714	0.21363561	273	1.6681964	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	CXCL9	CXCR3	CXCL chemokine	1.1309524	0.077380952	0.26785714	0.071428571	146	0.43673358	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	1.1309524	0.13089268	0.26785714	0.11283852	98	0.68023115	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	1.2537613	0.26278339	0.38515547	0.21363561	719	2.1676503	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CXCL9	CXCR3	CXCL chemokine	1.2537613	0.077380952	0.38515547	0.071428571	98	0.44580586	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	1.2537613	0.13089268	0.38515547	0.11283852	8456	1.4839891	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.043478261	0.26278339	0.043478261	0.21363561	70	0.048702672	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	CXCL9	CXCR3	CXCL chemokine	0.043478261	0.077380952	0.043478261	0.071428571	11	0.0083601932	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.043478261	0.13089268	0.043478261	0.11283852	48	0.022148295	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	0.52920735	0.086877379	0.32649346	0.080423631	30654	0.47495894	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	CCL2	CCR2	CCL chemokine	0.52920735	0.095238095	0.32649346	0.077380952	273	0.28290558	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.52920735	0.18655968	0.32649346	0.15646941	719	0.64956127	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	CCL2	CCR2	CCL chemokine	0.52920735	0.02173913	0.32649346	0.02173913	70	0.049040033	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	CCL2	CCR2	CCL chemokine	0.63095238	0.086877379	0.29166667	0.080423631	273	0.30768636	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	CCL2	CCR2	CCL chemokine	0.63095238	0.095238095	0.29166667	0.077380952	146	0.2998786	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.63095238	0.18655968	0.29166667	0.15646941	98	0.54089282	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	CCL2	CCR2	CCL chemokine	0.63095238	0.02173913	0.29166667	0.02173913	11	0.034083865	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	1.0887663	0.086877379	0.51654965	0.080423631	719	0.62232586	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CCL2	CCR2	CCL chemokine	1.0887663	0.095238095	0.51654965	0.077380952	98	0.4764773	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	1.0887663	0.18655968	0.51654965	0.15646941	8456	1.8367624	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	CCL2	CCR2	CCL chemokine	1.0887663	0.02173913	0.51654965	0.02173913	48	0.092114843	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	CCL2	CCR2	CCL chemokine	0.2173913	0.086877379	0.17391304	0.080423631	70	0.080506621	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	CCL2	CCR2	CCL chemokine	0.2173913	0.095238095	0.17391304	0.077380952	11	0.051447343	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.2173913	0.18655968	0.17391304	0.15646941	48	0.15783842	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	CCL2	CCR2	CCL chemokine	0.2173913	0.02173913	0.17391304	0.02173913	32	0.016524138	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	VEGFA	KDR	VEGF	10.806553	2.9089856	0.87870263	0.70974681	30654	324.75231	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	VEGFA	KDR	VEGF	10.806553	0.21428571	0.87870263	0.13690476	273	12.998264	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	10.806553	0.40421264	0.87870263	0.2668004	719	28.739125	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	VEGFA	KDR	VEGF	10.806553	0.17391304	0.87870263	0.15217391	70	8.0112828	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	VEGFA	KDR	VEGF	1.1428571	2.9089856	0.39880952	0.70974681	273	18.661153	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	VEGFA	KDR	VEGF	1.1428571	0.21428571	0.39880952	0.13690476	146	1.2221468	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	VEGFA	KDR	VEGF	1.1428571	0.40421264	0.39880952	0.2668004	98	2.1227492	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	VEGFA	KDR	VEGF	1.1428571	0.17391304	0.39880952	0.15217391	11	0.49389449	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	1.446339	2.9089856	0.5661986	0.70974681	719	27.681406	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	VEGFA	KDR	VEGF	1.446339	0.21428571	0.5661986	0.13690476	98	1.4241645	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	1.446339	0.40421264	0.5661986	0.2668004	8456	5.2866493	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	VEGFA	KDR	VEGF	1.446339	0.17391304	0.5661986	0.15217391	48	0.97893766	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	VEGFA	KDR	VEGF	0.043478261	2.9089856	0.043478261	0.70974681	70	0.53913367	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	VEGFA	KDR	VEGF	0.043478261	0.21428571	0.043478261	0.13690476	11	0.023151304	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	VEGFA	KDR	VEGF	0.043478261	0.40421264	0.043478261	0.2668004	48	0.06839665	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	VEGFA	KDR	VEGF	0.043478261	0.17391304	0.043478261	0.15217391	32	0.026438621	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	CD44	SPP1	12.948866	3.1484362	0.88912792	0.789674	30654	421.16293	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	SPP1	CD44	SPP1	12.948866	2.077381	0.88912792	0.43452381	273	150.99162	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	12.948866	3.7412237	0.88912792	0.77983952	719	318.72923	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	SPP1	CD44	SPP1	12.948866	0.2826087	0.88912792	0.26086957	70	15.599116	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	SPP1	CD44	SPP1	11.303571	3.1484362	0.69642857	0.789674	273	199.76322	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	SPP1	CD44	SPP1	11.303571	2.077381	0.69642857	0.43452381	146	117.18446	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	SPP1	CD44	SPP1	11.303571	3.7412237	0.69642857	0.77983952	98	194.32389	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	SPP1	CD44	SPP1	11.303571	0.2826087	0.69642857	0.26086957	11	7.9380034	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	10.672016	3.1484362	0.82146439	0.789674	719	221.0639	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	SPP1	CD44	SPP1	10.672016	2.077381	0.82146439	0.43452381	98	101.87309	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	10.672016	3.7412237	0.82146439	0.77983952	8456	361.04444	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	SPP1	CD44	SPP1	10.672016	0.2826087	0.82146439	0.26086957	48	11.737748	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	SPP1	CD44	SPP1	0.93478261	3.1484362	0.39130435	0.789674	70	12.545508	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	SPP1	CD44	SPP1	0.93478261	2.077381	0.39130435	0.43452381	11	4.8254392	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	SPP1	CD44	SPP1	0.93478261	3.7412237	0.39130435	0.77983952	48	13.610594	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	SPP1	CD44	SPP1	0.93478261	0.2826087	0.39130435	0.26086957	32	0.9236993	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	ITGAV	SPP1	12.948866	2.5508853	0.88912792	0.76700314	30654	341.22919	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	SPP1	ITGAV	SPP1	12.948866	1.0892857	0.88912792	0.41071429	273	79.173258	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	12.948866	1.6609829	0.88912792	0.63189569	719	141.50552	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	SPP1	ITGAV	SPP1	12.948866	0.32608696	0.88912792	0.19565217	70	17.99898	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	SPP1	ITGAV	SPP1	11.303571	2.5508853	0.69642857	0.76700314	273	161.84958	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	SPP1	ITGAV	SPP1	11.303571	1.0892857	0.69642857	0.41071429	146	61.446293	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	SPP1	ITGAV	SPP1	11.303571	1.6609829	0.69642857	0.63189569	98	86.273556	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	SPP1	ITGAV	SPP1	11.303571	0.32608696	0.69642857	0.19565217	11	9.1592347	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
