variant	rank_in_variant	candidate_id	dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	full_v3	confidence_tier_pilot_v3	all_null_gates	both_external	target_activation_support	no_null	no_external	no_recurrence	no_raw_score	no_annotation	equal_weight
equal_weight	71	GSE283052|GSM8655162_P10|stroma_fibroblast|stroma_fibroblast|MIF|CD74|MIF	GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	0.927595	high_pilot_v3	True	True	1						0.8769901600000001
equal_weight	72	GSE283052|GSM8655164_P13|stroma_fibroblast|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.927418	high_pilot_v3	True	True	1						0.8767534180000001
equal_weight	73	GSE292299|GSM8855708_NSCLC_P6|stroma_fibroblast|stroma_fibroblast|CXCL12|CXCR4|CXCL chemokine	GSE292299	GSM8855708_NSCLC_P6	NSCLC	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.922735	high_pilot_v3	True	True	0						0.876009906
equal_weight	74	GSE292299|GSM8855708_NSCLC_P6|tumor_like|tumor_like|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	0.92685	high_pilot_v3	True	True	0						0.875995842
equal_weight	75	GSE300445|GSM9060735_AdjIII-0133|tumor_like|tumor_like|TGFB1|TGFBR1|TGFB	GSE300445	GSM9060735_AdjIII-0133	melanoma	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	0.926601	high_pilot_v3	True	True	0						0.875664402
equal_weight	76	GSE292299|GSM8855706_NSCLC_P4|immune|immune|SPP1|ITGAV|SPP1	GSE292299	GSM8855706_NSCLC_P4	NSCLC	immune	immune	SPP1	ITGAV	SPP1	0.92653	high_pilot_v3	True	True	1						0.875569706
equal_weight	77	GSE292299|GSM8855703_NSCLC_P1|stroma_fibroblast|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855703_NSCLC_P1	NSCLC	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.926459	high_pilot_v3	True	True	1						0.8754750099999999
equal_weight	78	GSE300445|GSM9060734_AdjIII-0113|tumor_like|tumor_like|TGFB1|TGFBR2|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	0.926424	high_pilot_v3	True	True	0						0.87542766
equal_weight	79	GSE283052|GSM8655160_P07|stroma_fibroblast|stroma_fibroblast|SPP1|ITGAV|SPP1	GSE283052	GSM8655160_P07	colorectal cancer	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	0.92621	high_pilot_v3	True	True	1						0.87514357
equal_weight	80	GSE292299|GSM8855708_NSCLC_P6|tumor_like|tumor_like|SPP1|CD44|SPP1	GSE292299	GSM8855708_NSCLC_P6	NSCLC	tumor_like	tumor_like	SPP1	CD44	SPP1	0.911326	medium_pilot_v3	False	True	0						0.875099502
equal_weight	81	GSE283052|GSM8655161_P09|stroma_fibroblast|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655161_P09	colorectal cancer	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.925962	high_pilot_v3	True	True	1						0.8748121300000001
equal_weight	82	GSE283052|GSM8655160_P07|tumor_like|tumor_like|SPP1|ITGAV|SPP1	GSE283052	GSM8655160_P07	colorectal cancer	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.925926	high_pilot_v3	True	True	0						0.8747647820000001
equal_weight	83	GSE292299|GSM8855710_NSCLC_P8|tumor_like|tumor_like|MIF|CD74|MIF	GSE292299	GSM8855710_NSCLC_P8	NSCLC	tumor_like	tumor_like	MIF	CD74	MIF	0.925891	high_pilot_v3	True	True	1						0.8747174340000001
equal_weight	84	GSE283052|GSM8655167_P18|stroma_fibroblast|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655167_P18	colorectal cancer	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.925642	high_pilot_v3	True	True	1						0.874385994
equal_weight	85	GSE292299|GSM8855715_NSCLC_P13|stroma_fibroblast|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855715_NSCLC_P13	NSCLC	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.898754	medium_pilot_v3	False	True	1						0.8743768299999999
equal_weight	86	GSE292299|GSM8855709_NSCLC_P7|stroma_fibroblast|stroma_fibroblast|CXCL12|CXCR4|CXCL chemokine	GSE292299	GSM8855709_NSCLC_P7	NSCLC	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.925536	high_pilot_v3	True	True	0						0.8742439479999999
equal_weight	87	GSE300445|GSM9060734_AdjIII-0113|tumor_like|tumor_like|TGFB1|TGFBR1|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	0.925323	high_pilot_v3	True	True	0						0.8739598579999999
equal_weight	88	GSE292299|GSM8855711_NSCLC_P9|stroma_fibroblast|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855711_NSCLC_P9	NSCLC	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.925252	high_pilot_v3	True	True	1						0.87386516
equal_weight	89	GSE292299|GSM8855712_NSCLC_P10|tumor_like|tumor_like|SPP1|ITGAV|SPP1	GSE292299	GSM8855712_NSCLC_P10	NSCLC	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.925074	high_pilot_v3	True	True	1						0.873628418
equal_weight	90	GSE300445|GSM9060732_AdjIII-0019|stroma_fibroblast|stroma_fibroblast|CXCL12|CXCR4|CXCL chemokine	GSE300445	GSM9060732_AdjIII-0019	melanoma	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.92003	high_pilot_v3	True	True	1						0.87350325
equal_weight	91	GSE292299|GSM8855715_NSCLC_P13|stroma_fibroblast|stroma_fibroblast|TGFB1|TGFBR2|TGFB	GSE292299	GSM8855715_NSCLC_P13	NSCLC	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.912516	medium_pilot_v3	False	True	1						0.87338652
equal_weight	92	GSE300445|GSM9060734_AdjIII-0113|tumor_like|tumor_like|SPP1|ITGAV|SPP1	GSE300445	GSM9060734_AdjIII-0113	melanoma	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.909813	medium_pilot_v3	False	True	0						0.873366664
equal_weight	93	GSE283052|GSM8655159_P05|stroma_fibroblast|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655159_P05	colorectal cancer	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.924648	high_pilot_v3	True	True	1						0.8730602359999999
equal_weight	94	GSE292299|GSM8855718_NSCLC_P16|tumor_like|tumor_like|SPP1|CD44|SPP1	GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	tumor_like	SPP1	CD44	SPP1	0.924506	high_pilot_v3	True	True	0						0.872870842
equal_weight	95	GSE292299|GSM8855718_NSCLC_P16|tumor_like|tumor_like|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	0.910955	medium_pilot_v3	False	True	0						0.872724214
equal_weight	96	GSE300445|GSM9060735_AdjIII-0133|tumor_like|tumor_like|SPP1|ITGAV|SPP1	GSE300445	GSM9060735_AdjIII-0133	melanoma	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.897475	medium_pilot_v3	False	True	0						0.8726722840000001
equal_weight	97	GSE292299|GSM8855715_NSCLC_P13|tumor_like|tumor_like|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855715_NSCLC_P13	NSCLC	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.906762	medium_pilot_v3	False	True	1						0.87231438
equal_weight	98	GSE292299|GSM8855706_NSCLC_P4|tumor_like|tumor_like|SPP1|CD44|SPP1	GSE292299	GSM8855706_NSCLC_P4	NSCLC	tumor_like	tumor_like	SPP1	CD44	SPP1	0.92088	high_pilot_v3	True	True	0						0.871619928
equal_weight	99	GSE283052|GSM8655164_P13|stroma_fibroblast|stroma_fibroblast|SPP1|ITGAV|SPP1	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	0.923156	high_pilot_v3	True	True	1						0.8710716
equal_weight	100	GSE292299|GSM8855715_NSCLC_P13|stroma_fibroblast|stroma_fibroblast|CXCL12|CXCR4|CXCL chemokine	GSE292299	GSM8855715_NSCLC_P13	NSCLC	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.906626	medium_pilot_v3	False	True	0						0.871033158
equal_weight	101	GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|TGFB1|TGFBR1|TGFB	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	0.914033	medium_pilot_v3	False	True	0						0.871007844
equal_weight	102	GSE292299|GSM8855707_NSCLC_P5|stroma_fibroblast|stroma_fibroblast|SPP1|CD44|SPP1	GSE292299	GSM8855707_NSCLC_P5	NSCLC	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	0.922908	high_pilot_v3	True	True	1						0.8707401600000001
equal_weight	103	GSE300445|GSM9060732_AdjIII-0019|stroma_fibroblast|stroma_fibroblast|TGFB1|TGFBR2|TGFB	GSE300445	GSM9060732_AdjIII-0019	melanoma	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.916253	high_pilot_v3	True	True	1						0.8706679659999998
equal_weight	104	GSE300445|GSM9060732_AdjIII-0019|tumor_like|tumor_like|VEGFA|KDR|VEGF	GSE300445	GSM9060732_AdjIII-0019	melanoma	tumor_like	tumor_like	VEGFA	KDR	VEGF	0.919403	high_pilot_v3	True	True	0						0.87046732
equal_weight	105	GSE292299|GSM8855711_NSCLC_P9|stroma_fibroblast|stroma_fibroblast|SPP1|CD44|SPP1	GSE292299	GSM8855711_NSCLC_P9	NSCLC	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	0.922659	high_pilot_v3	True	True	1						0.870408722
equal_weight	106	GSE283052|GSM8655162_P10|stroma_fibroblast|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.922588	high_pilot_v3	True	True	1						0.870314024
equal_weight	107	GSE292299|GSM8855709_NSCLC_P7|tumor_like|tumor_like|VEGFA|KDR|VEGF	GSE292299	GSM8855709_NSCLC_P7	NSCLC	tumor_like	tumor_like	VEGFA	KDR	VEGF	0.910137	medium_pilot_v3	False	True	0						0.87021417
equal_weight	108	GSE300445|GSM9060735_AdjIII-0133|stroma_fibroblast|stroma_fibroblast|CXCL12|CXCR4|CXCL chemokine	GSE300445	GSM9060735_AdjIII-0133	melanoma	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.922162	high_pilot_v3	True	True	1						0.869745842
equal_weight	109	GSE292299|GSM8855703_NSCLC_P1|stroma_fibroblast|stroma_fibroblast|SPP1|ITGAV|SPP1	GSE292299	GSM8855703_NSCLC_P1	NSCLC	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	0.907242	medium_pilot_v3	False	True	1						0.8696544279999999
equal_weight	110	GSE292299|GSM8855706_NSCLC_P4|immune|endothelial|SPP1|CD44|SPP1	GSE292299	GSM8855706_NSCLC_P4	NSCLC	immune	endothelial	SPP1	CD44	SPP1	0.921345	high_pilot_v3	True	True	0						0.868656828
equal_weight	111	GSE283052|GSM8655158_P04|tumor_like|tumor_like|SPP1|ITGAV|SPP1	GSE283052	GSM8655158_P04	colorectal cancer	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.921239	high_pilot_v3	True	True	0						0.8685147820000001
equal_weight	112	GSE292299|GSM8855704_NSCLC_P2|immune|tumor_like|SPP1|CD44|SPP1	GSE292299	GSM8855704_NSCLC_P2	NSCLC	immune	tumor_like	SPP1	CD44	SPP1	0.891612	medium_pilot_v3	False	True	0						0.868438416
equal_weight	113	GSE283052|GSM8655167_P18|tumor_like|tumor_like|SPP1|CD44|SPP1	GSE283052	GSM8655167_P18	colorectal cancer	tumor_like	tumor_like	SPP1	CD44	SPP1	0.92099	high_pilot_v3	True	True	0						0.868183342
equal_weight	114	GSE292299|GSM8855710_NSCLC_P8|tumor_like|tumor_like|COL1A1|ITGA2|ECM-integrin	GSE292299	GSM8855710_NSCLC_P8	NSCLC	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	0.918216	high_pilot_v3	True	True	0						0.8680687920000001
