candidate_id	dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	full_high	full_v3	no_null	no_external	no_recurrence	no_raw_score	no_annotation	equal_weight	rank_full_v3	rank_no_null	rank_no_external	rank_no_recurrence	rank_no_raw_score	rank_no_annotation	rank_equal_weight	rank_shift_no_null_vs_full	rank_shift_no_external_vs_full
GSE292299|GSM8855714_NSCLC_P12|stroma_fibroblast|tumor_like|WNT5A|FZD5|WNT	GSE292299	GSM8855714_NSCLC_P12	NSCLC	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	False	0.611525	0.7674597541666667	0.5144056306249999	0.5429700052941175	0.6482925317647058	0.623916116111111	0.6561587959999999	1736	1258	1990	2429	1684	1736	1513	-478	254
GSE292299|GSM8855714_NSCLC_P12|stroma_fibroblast|immune|WNT5A|FZD5|WNT	GSE292299	GSM8855714_NSCLC_P12	NSCLC	stroma_fibroblast	immune	WNT5A	FZD5	WNT	False	0.411142	0.3718828900000001	0.38892760249999997	0.464088724117647	0.4172694288235294	0.40126897999999994	0.391512486	3299	3592	2916	3026	3311	3299	3497	293	-383
GSE292299|GSM8855714_NSCLC_P12|stroma_fibroblast|stroma_fibroblast|WNT5A|FZD5|WNT	GSE292299	GSM8855714_NSCLC_P12	NSCLC	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	False	0.667537	0.7714843741666667	0.5844212156249999	0.6088670264705881	0.7113486447058822	0.6861521916666666	0.68617734	1438	1220	1587	1776	1342	1438	1328	-218	149
GSE292299|GSM8855714_NSCLC_P12|tumor_like|tumor_like|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	False	0.808237	0.7711292616666667	0.76029668625	0.7743968811764704	0.8771291670588236	0.8424859433333334	0.756349972	510	1223	522	548	377	510	837	713	12
GSE292299|GSM8855714_NSCLC_P12|tumor_like|immune|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	tumor_like	immune	EGF	EGFR	EGF/ERBB	False	0.556269	0.42449889500000004	0.57033615625	0.5760026576470587	0.6096897105882352	0.5625210277777778	0.4903839100000001	2135	3435	1679	2127	1887	2135	2900	1300	-456
GSE292299|GSM8855714_NSCLC_P12|tumor_like|stroma_fibroblast|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	False	0.499028	0.5193536941666668	0.373785470625	0.5870922076470588	0.5146072470588235	0.4989204183333334	0.47585770200000005	2661	3051	3025	2008	2454	2661	3003	390	364
GSE292299|GSM8855714_NSCLC_P12|tumor_like|endothelial|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	tumor_like	endothelial	EGF	EGFR	EGF/ERBB	False	0.403229	0.3035235150000001	0.37903640624999996	0.4547793629411765	0.45621374411764704	0.3924768055555556	0.35337632	3347	3817	2983	3067	2990	3347	3655	470	-364
GSE292299|GSM8855714_NSCLC_P12|immune|tumor_like|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	immune	tumor_like	EGF	EGFR	EGF/ERBB	False	0.402612	0.3043915733333334	0.5032648200000001	0.3560139476470588	0.4352669558823529	0.3917909511111112	0.386835048	3351	3811	2081	3581	3201	3351	3519	460	-1270
GSE292299|GSM8855714_NSCLC_P12|immune|immune|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	immune	immune	EGF	EGFR	EGF/ERBB	False	0.38948	0.3700875958333333	0.486849621875	0.2817408205882353	0.43226722352941177	0.3771996638888889	0.41311698	3409	3595	2187	3854	3217	3409	3404	186	-1222
GSE292299|GSM8855714_NSCLC_P12|immune|stroma_fibroblast|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	immune	stroma_fibroblast	EGF	EGFR	EGF/ERBB	False	0.135231	0.16917219083333335	0.16903819812499998	0.13948693176470586	0.11811048294117646	0.09470062055555555	0.185534708	4152	4093	4048	4133	4175	4152	4130	-59	-104
GSE292299|GSM8855714_NSCLC_P12|immune|endothelial|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	immune	endothelial	EGF	EGFR	EGF/ERBB	False	0.355511	0.29298847908333336	0.4443882043125	0.2809928193529412	0.40751075647058815	0.3394561816111111	0.35758285460000006	3559	3855	2469	3855	3379	3559	3631	296	-1090
GSE292299|GSM8855714_NSCLC_P12|stroma_fibroblast|tumor_like|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	False	0.472256	0.7225773366666667	0.340320099	0.39873264199999997	0.4965211890588235	0.46917342133333334	0.5640833746	2914	1611	3267	3369	2644	2914	2198	-1303	353
GSE292299|GSM8855714_NSCLC_P12|stroma_fibroblast|immune|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	stroma_fibroblast	immune	EGF	EGFR	EGF/ERBB	False	0.18257	0.3020833325	0.103212664375	0.21478839	0.17802368470588234	0.14730014611111114	0.242326732	4100	3824	4195	4036	4111	4100	4057	-276	95
GSE292299|GSM8855714_NSCLC_P12|stroma_fibroblast|stroma_fibroblast|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	False	0.605481	0.7637310616666667	0.50685066625	0.5358594505882353	0.6438139952941176	0.6172005922222223	0.651272464	1779	1288	2045	2501	1706	1779	1545	-491	266
GSE292299|GSM8855714_NSCLC_P12|stroma_fibroblast|endothelial|EGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	stroma_fibroblast	endothelial	EGF	EGFR	EGF/ERBB	False	0.222523	0.33502998750000007	0.153154210625	0.22257651235294118	0.24098671647058822	0.19169263166666667	0.278776678	4029	3721	4099	4011	3999	4029	3951	-308	70
GSE292299|GSM8855714_NSCLC_P12|tumor_like|tumor_like|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	False	0.555484	0.5834517050000001	0.56935487375	0.47703988117647056	0.5946033835294118	0.5616487766666667	0.5694678019999999	2143	2624	1685	2948	1942	2143	2148	481	-458
GSE292299|GSM8855714_NSCLC_P12|tumor_like|immune|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	tumor_like	immune	HBEGF	EGFR	EGF/ERBB	False	0.325429	0.26951152333333334	0.40678646249999995	0.28481863058823526	0.3494771647058823	0.3060324111111111	0.33080368	3713	3923	2769	3846	3667	3713	3758	210	-944
GSE292299|GSM8855714_NSCLC_P12|tumor_like|stroma_fibroblast|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	False	0.306066	0.47050584000000006	0.25758234999999996	0.26203828941176466	0.3024655411764705	0.2845176444444444	0.38828586	3788	3292	3708	3915	3846	3788	3512	-496	-80
GSE292299|GSM8855714_NSCLC_P12|tumor_like|endothelial|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	tumor_like	endothelial	HBEGF	EGFR	EGF/ERBB	False	0.239794	0.12886679258333336	0.2997425094375	0.2625027541764706	0.2695771747058823	0.21088223061111114	0.2176637334	3977	4149	3503	3914	3931	3977	4092	172	-474
GSE292299|GSM8855714_NSCLC_P12|immune|tumor_like|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	immune	tumor_like	HBEGF	EGFR	EGF/ERBB	False	0.703823	0.58284012	0.7547792900000001	0.6711648217647059	0.7499443452941177	0.72647048	0.643331776	1228	2629	582	1322	1108	1228	1591	1401	-646
GSE292299|GSM8855714_NSCLC_P12|immune|immune|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	immune	immune	HBEGF	EGFR	EGF/ERBB	False	0.729753	0.7522490541666667	0.662191040625	0.682062155882353	0.7981216470588234	0.7552809249999999	0.70766761	1069	1389	1132	1271	637	1069	1201	320	63
GSE292299|GSM8855714_NSCLC_P12|immune|stroma_fibroblast|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	immune	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	False	0.480284	0.5608625316666668	0.35035519375	0.5454323394117646	0.4828627088235294	0.47809350555555563	0.48724001	2843	2771	3200	2406	2751	2843	2921	-72	357
GSE292299|GSM8855714_NSCLC_P12|immune|endothelial|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	immune	endothelial	HBEGF	EGFR	EGF/ERBB	False	0.553563	0.48989899000000003	0.5669535625	0.5139955094117646	0.6191648505882352	0.5595142777777777	0.52173092	2156	3229	1698	2664	1840	2156	2619	1073	-458
GSE292299|GSM8855714_NSCLC_P12|stroma_fibroblast|tumor_like|HBEGF|EGFR|EGF/ERBB	GSE292299	GSM8855714_NSCLC_P12	NSCLC	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	False	0.560123	0.7810132566666667	0.4501536375	0.48249754117647053	0.5782528894117647	0.5668032333333333	0.63723475	2107	1149	2434	2903	2019	2107	1632	-958	327
