dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	method_support_count	method_support_label	stdlib_supported	commot_supported	liana_supported	external_method_support_count	external_method_support_fraction	stdlib_pilot_score	stdlib_adjacency_enrichment	commot_mean_score	liana_lr_means	liana_cellphone_pvals	sender_spots	receiver_spots
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	1	commot	0	1	0	1	0.5	0.0	0.0	0.0002716638317579927	0.0	1.0	86	26
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	stroma_fibroblast	JAG1	NOTCH2	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0009094966964268364	0.2552865194947387	0.3	86	26
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	stroma_fibroblast	MIF	CD74	MIF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00041236851428887774	1.5374509563531606	0.04	86	26
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	stroma_fibroblast	SPP1	CD44	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.66474461232232e-05	0.5662737287392531	0.91	86	26
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	stroma_fibroblast	SPP1	ITGAV	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00023069406300797848	0.32166581433821007	0.0	86	26
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR1	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.000303442355784307	0.212019773403407	0.01	86	26
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR2	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00035973797237805546	0.3372778656763015	0.0	86	26
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	stroma_fibroblast	VEGFA	KDR	VEGF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0004565708182397032	0.2700095040220475	0.12	86	26
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	stroma_fibroblast	WNT5A	FZD5	WNT	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00014907573047107987	0.23049148696728547	0.15	86	26
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	CCL2	CCR2	CCL chemokine	1	commot	0	1	0	1	0.5	0.0	0.0	4.941736921693254e-06	0.0	1.0	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	COL1A1	ITGA2	ECM-integrin	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00010761696655309469	1.3610362199961445	0.0	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	CXCL12	CXCR4	CXCL chemokine	1	commot	0	1	0	1	0.5	0.0	0.0	1.986254992846886e-05	0.0	1.0	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	CXCL9	CXCR3	CXCL chemokine	1	commot	0	1	0	1	0.5	0.0	0.0	1.864520503799876e-08	0.0	1.0	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	DLL4	NOTCH1	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	5.795903865182182e-06	0.28478131019995034	0.0	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	HBEGF	EGFR	EGF/ERBB	1	commot	0	1	0	1	0.5	0.0	0.0	1.5859566432480996e-05	0.0	1.0	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	JAG1	NOTCH2	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	7.31764801530704e-05	0.2929350355399299	0.01	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	MIF	CD74	MIF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.4982470672292814e-05	1.2303585842543963	1.0	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	SPP1	CD44	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.4012369534193371e-05	0.692480511199898	0.39	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	SPP1	ITGAV	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.4005057406709793e-05	0.18231802040264186	0.55	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR1	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	4.013911917569071e-05	0.1287761140852301	0.0	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR2	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.2840382968871165e-05	0.21559176606315283	0.0	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	VEGFA	KDR	VEGF	1	commot	0	1	0	1	0.5	0.0	0.0	2.6795697490114993e-06	0.0	1.0	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	ambiguous_or_low_signal	tumor_like	WNT5A	FZD5	WNT	2	commot+liana	0	1	1	2	1.0	0.0	0.0	4.291718481452442e-05	0.24597894966603764	0.0	86	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	1	commot	0	1	0	1	0.5	0.0	0.0	1.6993677776168605e-06	0.0	1.0	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.0862559980987962e-05	1.7743862740050076	0.0	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	2	commot+liana	0	1	1	2	1.0	0.0	0.0	4.4399690737849466e-05	0.07522419548557914	0.0	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00013056291425851503	0.35402063921474725	0.0	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.678266643812055e-05	0.033090587173008945	1.0	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0002258842726285039	0.2242500445490401	0.47	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	MIF	CD74	MIF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.000513087194996336	1.414801081542262	0.4	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	SPP1	CD44	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	6.249020985690586e-06	0.5515470359227762	0.99	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.7096077403663366e-05	0.1715757466987682	0.59	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00022369931820689405	0.21689589612035665	0.0	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00028304867379968824	0.31860075086566936	0.0	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	VEGFA	KDR	VEGF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.3717688082072729e-06	0.22067663572747126	0.51	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	ambiguous_or_low_signal	WNT5A	FZD5	WNT	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0002949838938412768	0.2723177962566973	0.01	26	86
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	0.22964631	0.0	0.0011330886908292022	0.3368430041396791	0.0	26	26
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	3	stdlib+commot+liana	1	1	1	2	1.0	42.641493	0.0	0.019217422442951895	1.8607444104013888	0.0	26	26
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	0.091858525	0.0	0.0028725314473012887	0.08185306334356665	0.0	26	26
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.65449199	0.0	0.010131602164099208	0.36476305543973686	0.02	26	26
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	2	stdlib+liana	1	0	1	1	0.5	0.030619508	0.0	0.0	0.053390400206924565	0.87		
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.2679207	0.0	0.0048198220939084	0.1685143735193667	0.9	26	26
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	3	stdlib+commot+liana	1	1	1	2	1.0	83.706081	0.0	0.12943462808807563	1.611697422877224	0.01	26	26
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	1.8218608	0.0	0.008890410123958812	0.5455357450986164	0.93	26	26
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	0.75017796	0.0	0.004796161035828891	0.3009076088568789	0.02	26	26
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	0.37891642	0.0	0.0040506842720261236	0.25708304245104996	0.0	26	26
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	0.93006757	0.0	0.011372574266704823	0.3823514448041254	0.0	26	26
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	3	stdlib+commot+liana	1	1	1	2	1.0	0.30619508	0.0	0.005071645809774136	0.2689631678105374	0.24	26	26
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	3	stdlib+commot+liana	1	1	1	2	1.0	0.8037621	0.0	0.0014792899408283993	0.3129806886959711	0.0	26	26
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	1	stdlib	1	0	0	0	0.0	0.0038239238	0.0	0.0	0.0	1.0		
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	3	stdlib+commot+liana	1	1	1	2	1.0	49.948507	0.0	5.374011075413863e-05	1.8113088474627614	0.0	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	2	stdlib+commot	1	1	0	1	0.5	0.022306222	0.0	1.5661260271093914e-05	0.0	1.0	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	2	stdlib+commot	1	1	0	1	0.5	0.017685648	0.0	1.6222399999964756e-05	0.0	1.0	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.78122764	0.0	3.038845600277888e-05	0.3542359119511082	0.0	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	3	stdlib+commot+liana	1	1	1	2	1.0	0.05805991	0.0	1.917976648305902e-05	0.08478554280829892	0.6	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.37219525	0.0	6.179968416559577e-05	0.20613620670382254	0.67	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	MIF	CD74	MIF	3	stdlib+commot+liana	1	1	1	2	1.0	24.446058	0.0	7.5535288197066095e-06	1.304482926591002	0.94	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	2.7630718	0.0	4.844851730967393e-07	0.6716944391700309	0.58	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	0.36626817	0.0	1.8328785217973723e-05	0.16153191857092922	0.66	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	0.22628069	0.0	2.5032870965104505e-05	0.17382477753718437	0.0	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	0.57387537	0.0	5.605199745604526e-08	0.2606404444160299	0.0	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	2	stdlib+commot	1	1	0	1	0.5	0.035180099	0.0	1.636331687399582e-05	0.0	1.0	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	3	stdlib+commot+liana	1	1	1	2	1.0	1.0123838	0.0	0.00012027110572312353	0.32845442476757514	0.0	26	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	1	commot	0	1	0	1	0.5	0.0	0.0	2.755389496769114e-09	0.0	1.0	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.628904244333155e-07	0.5190400995451315	1.0	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	1	commot	0	1	0	1	0.5	0.0	0.0	1.3993970360772298e-07	0.0	1.0	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	5.66297925321499e-06	0.23704546194855458	0.47	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.416529449404357e-06	0.040976745289430364	1.0	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	6.428356518239078e-05	0.24337781542493456	0.28	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	MIF	CD74	MIF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	2.8917563016020257e-05	1.500341213297599	0.0	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	SPP1	CD44	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.0623922132235962e-05	0.5715630238641841	1.0	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	2.0151236700007482e-05	0.1916774128148552	0.27	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.7571400059031477e-05	0.1265163736108996	0.0	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.0251680387710416e-05	0.22819828842130957	0.02	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	VEGFA	KDR	VEGF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	2.2785836497011103e-05	0.24322040826024188	0.01	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	ambiguous_or_low_signal	WNT5A	FZD5	WNT	2	commot+liana	0	1	1	2	1.0	0.0	0.0	2.18510647857119e-06	0.12843197083520463	0.99	2353	86
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	0.02160517	0.0	9.62202074275358e-06	0.06817996224111442	0.02	2353	26
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	3	stdlib+commot+liana	1	1	1	2	1.0	2.9101654	0.0	3.878282729117107e-08	0.6050192076588585	0.37	2353	26
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	2	stdlib+commot	1	1	0	1	0.5	0.019310815	0.0	2.1260606282067427e-05	0.0	1.0	2353	26
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.1386491	0.0	3.581683157746622e-06	0.2476139139938843	0.45	2353	26
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	1	stdlib	1	0	0	0	0.0	0.00050985651	0.0	0.0	0.0	1.0		
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	2	stdlib+liana	1	0	1	1	0.5	0.030591391	0.0	0.0	0.061227299626654796	0.83		
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.36359142	0.0	1.9613518787932118e-05	0.18751817764279233	0.89	2353	26
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	MIF	CD74	MIF	3	stdlib+commot+liana	1	1	1	2	1.0	107.13774	0.0	2.5828490871082873e-05	1.6959637440251856	0.0	2353	26
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	1.618667	0.0	1.3045924379360799e-05	0.5651439276845357	0.93	2353	26
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	0.66650992	0.0	7.405322815087718e-05	0.32074736830762385	0.0	2353	26
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	0.074311586	0.0	4.590844985492835e-06	0.166579776402042	0.02	2353	26
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	0.18240117	0.0	9.539307136582305e-06	0.29172962373781697	0.02	2353	26
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	3	stdlib+commot+liana	1	1	1	2	1.0	0.4870723	0.0	9.001194596239254e-06	0.2912844175385229	0.0	2353	26
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	3	stdlib+commot+liana	1	1	1	2	1.0	0.13785245	0.0	3.634846156447457e-08	0.16897255876418318	0.6	2353	26
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	2	stdlib+commot	1	1	0	1	0.5	0.00054743507	0.0	1.806159690886599e-07	0.0	1.0	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	3	stdlib+commot+liana	1	1	1	2	1.0	5.1871996	0.0	0.0002335284040539763	0.5560757355905876	1.0	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	2	stdlib+commot	1	1	0	1	0.5	0.0071356304	0.0	3.3725993405098836e-06	0.0	1.0	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	2	stdlib+commot	1	1	0	1	0.5	0.00046305902	0.0	6.814652075086669e-10	0.0	1.0	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.25183467	0.0	2.8110155076085837e-05	0.23731380975542266	0.99	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	2	stdlib+commot	1	1	0	1	0.5	0.0014711308	0.0	7.22441382277787e-07	0.0	1.0	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	3	stdlib+commot+liana	1	1	1	2	1.0	0.08826785	0.0	2.8661939457405287e-05	0.09268096810239751	0.0	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.7686053	0.0	0.00014652459095992372	0.22531890964101994	0.96	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	MIF	CD74	MIF	3	stdlib+commot+liana	1	1	1	2	1.0	47.612337	0.0	0.00042869309850371675	1.3903615936437732	0.66	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	SPP1	CD44	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	3.735594	0.0	9.138024948623825e-05	0.6918393542946416	0.0	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	SPP1	ITGAV	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	0.49518409	0.0	4.822575277609348e-05	0.18167687839830832	0.94	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	0.067528296	0.0	1.4954043342060656e-05	0.08347349420638442	1.0	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	0.17125998	0.0	2.1785273126535937e-05	0.17028914618430718	1.0	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	VEGFA	KDR	VEGF	2	stdlib+commot	1	1	0	1	0.5	0.085156432	0.0	7.487740713677316e-06	0.0	1.0	2353	2353
GSE283052	GSM8655162_P10	colorectal cancer	tumor_like	tumor_like	WNT5A	FZD5	WNT	3	stdlib+commot+liana	1	1	1	2	1.0	0.26421493	0.0	3.7815033954063746e-05	0.1845971165414109	0.93	2353	2353
GSE283052	GSM8655163_P11	colorectal cancer	ambiguous_or_low_signal	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	2	commot+liana	0	1	1	2	1.0	0.0	0.0	8.186644365696821e-05	0.1829619739684633	0.0	532	532
GSE283052	GSM8655163_P11	colorectal cancer	ambiguous_or_low_signal	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0007185696864354062	1.0276468001582693	0.0	532	532
GSE283052	GSM8655163_P11	colorectal cancer	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00031869953903365916	0.2866219910164909	0.0	532	532
GSE283052	GSM8655163_P11	colorectal cancer	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	2	commot+liana	0	1	1	2	1.0	0.0	0.0	6.135925261631473e-05	0.13127448487560814	0.0	532	532
GSE283052	GSM8655163_P11	colorectal cancer	ambiguous_or_low_signal	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00011019147628501867	0.172951922906096	0.1	532	532
GSE283052	GSM8655163_P11	colorectal cancer	ambiguous_or_low_signal	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00019435779898405089	0.1825351532683632	1.0	532	532
GSE283052	GSM8655163_P11	colorectal cancer	ambiguous_or_low_signal	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0002962748599803209	0.25723653914242245	0.0	532	532
GSE283052	GSM8655163_P11	colorectal cancer	ambiguous_or_low_signal	ambiguous_or_low_signal	MIF	CD74	MIF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.012180991499018056	2.3611065490981646	0.0	532	532
GSE283052	GSM8655163_P11	colorectal cancer	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	CD44	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00039262671772972936	0.548846121664852	0.0	532	532
GSE283052	GSM8655163_P11	colorectal cancer	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00021072325286536518	0.25530470013651624	0.0	532	532
GSE283052	GSM8655163_P11	colorectal cancer	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0003409086523160662	0.2924186106990541	0.0	532	532
GSE283052	GSM8655163_P11	colorectal cancer	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0005561739263427343	0.3984458554569478	0.0	532	532
